Treatments,Time,PC_OD,PJ_OD,BV_OD,BF_OD,BO_OD,BT_OD,BC_OD,BY_OD,BU_OD,DP_OD,BL_OD,BA_OD,BP_OD,CA_OD,EL_OD,FP_OD,CH_OD,AC_OD,BH_OD,CG_OD,ER_OD,RI_OD,CC_OD,DL_OD,DF_OD,Butyrate,Acetate,Lactate,Succinate
AC-BF-BH-BP-BV-CC-DF-DL-ER-FP-PC-PJ-RI,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005076923076923,0.0,0.0,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0,28.0,0.0
AC-BF-BH-BP-BV-CC-DF-DL-ER-FP-PC-PJ-RI,48.0,0.0879018796665332,0.0048162884515777,0.0270002991264157,0.3078995306259789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1889888758270311,0.0,0.0,0.0008492464016225,0.0,0.9120018192079884,0.0006225865608958,0.0,0.0063226561583136,0.0019334223294749,0.0256928701994856,0.6638598260467989,0.1091218580171812,32.19995,30.28435,20.93775,8.0774
AC-BF-BH-BY-CA-CC-ER-FP-PC-PJ-RI,0.0,0.0006,0.0006,0.0,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0,0.0006,0.0006,0.0,0.0006,0.0006,0.0006,0.0,0.0,0.0,0.0,28.0,0.0
AC-BF-BH-BY-CA-CC-ER-FP-PC-PJ-RI,48.0,0.5578741530569544,0.0031946136999808,0.0,0.4318207686637137,0.0,0.0,0.0,0.0573218270635974,0.0,0.0,0.0,0.0,0.0,0.1869147524058309,0.0,0.0012942801596605,0.0,0.940451372076422,0.0006667439298884,0.0,0.0088993723190488,0.0020429844599823,0.1527739728347978,0.0,0.0,42.5852,16.39905,0.0,26.46115
AC-BF-BH-CA-CC-CG-EL-ER-FP-PC-RI,0.0,0.0006,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006,0.0006,0.0,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0,0.0,0.0,0.0,28.0,0.0
AC-BF-BH-CA-CC-CG-EL-ER-FP-PC-RI,48.0,0.2672510901575685,0.0,0.0,0.5687015146346638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0340013018620132,0.0644073753144749,0.0002279955621299,0.0,0.4974997675183522,0.0008321007384473,0.2536485858237023,0.0083248903738394,0.0015073506987713,0.0696618214012713,0.0,0.0,44.13225,18.57415,0.0,17.1343
AC-BF-BL-BO-BU-BV-CA-CH-DP-EL-FP-PJ,0.0,0.0,0.00054999999999995,0.00054999999999995,0.00054999999999995,0.00054999999999995,0.0,0.0,0.0,0.00054999999999995,0.00054999999999995,0.00054999999999995,0.0,0.0,0.00054999999999995,0.00054999999999995,0.00054999999999995,0.00054999999999995,0.00054999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
AC-BF-BL-BO-BU-BV-CA-CH-DP-EL-FP-PJ,16.0,0.0,0.036177855,0.085081589,0.413045661,0.548667167,0.0,0.0,0.0,0.201796075,0.03036031,0.041631803,0.0,0.0,0.128349576,0.000908991,0.003999562,0.24433687,0.198523707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.26853992,32.2801242,24.43264494,18.76508063
AC-BF-BL-BO-BU-BV-CA-CH-DP-EL-FP-PJ,32.0,0.0,0.024794691,0.033324065,0.294759286,0.32570306,0.0,0.0,0.0,0.10989007,0.010909664,0.01924068,0.0,0.0,0.179513562,0.000595073,0.003570435,0.401277278,0.535763682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6114472,38.97706828,21.85873969,30.2689755
AC-BF-BL-BO-BU-BV-CA-CH-DP-EL-FP-PJ,48.0,0.0,0.05042253985843009,0.0675918075388129,0.3449260494744001,0.4288218076593232,0.0,0.0,0.0,0.07820868044770671,0.01169173647703085,0.01267689629434655,0.0,0.0,0.0494719735631782,0.0011333813101673,0.0036502116507626,0.17605473769513447,0.7777246431263337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1911598075,37.32373380999999,16.95926393,34.2654486875
AC-BF-BL-BT-BU-BV-CC-CG-DP-ER-FP-PC-RI,0.0,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0,0.0,0.0005076923076923,0.0,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0,0.0,28.0,0.0
AC-BF-BL-BT-BU-BV-CC-CG-DP-ER-FP-PC-RI,48.0,0.7328569111550769,0.0,0.0225810895448633,0.3216910549188234,0.0,0.3260143209982478,0.0,0.0,0.0054668279286136,0.0047317494321636,0.0151712856330418,0.0,0.0,0.0,0.0,0.0021715103765911,0.0,0.8071655097574547,0.0,0.2347818319505839,0.0473130562119794,0.004964054523507,0.2040445366018825,0.0,0.0,32.7714,27.19095,15.5109,26.01055
AC-BF-BL-BT-CA-CG-CH-DF-DP-ER-PC,0.0,0.0006,0.0,0.0,0.0006,0.0,0.0006,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0006,0.0,0.0,0.0006,0.0006,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,28.0,0.0
AC-BF-BL-BT-CA-CG-CH-DF-DP-ER-PC,16.0,0.444591302,0.0,0.0,0.368801913,0.0,0.33374186,0.0,0.0,0.0,0.006266052,0.00701201,0.0,0.0,0.019842498,0.0,0.0,0.072059597,0.07757969,0.0,0.036850353,0.230501195,0.0,0.0,0.0,0.148744137,20.77778496,28.55026804,24.6828325,15.63046135
AC-BF-BL-BT-CA-CG-CH-DF-DP-ER-PC,32.0,0.54820563,0.0,0.0,0.214774122,0.0,0.190957586,0.0,0.0,0.0,0.002551772,0.002551772,0.0,0.0,0.013396802,0.0,0.0,0.192871414,0.311954096,0.0,0.026793603,0.166928402,0.0,0.0,0.0,0.17607225,21.11050728,47.81343236,26.0900355,28.98548277
AC-BF-BL-BT-CA-CG-CH-DF-DP-ER-PC,48.0,0.3800739436993602,0.0,0.0,0.19241678467884954,0.0,0.2293623200282178,0.0,0.0,0.0,0.0043280242696024,0.00238779841258435,0.0,0.0,0.0201106126369704,0.0,0.0,0.15324836532016756,0.5542965201299748,0.0,0.048432689063217696,0.1315210786015209,0.0,0.0,0.0,0.14331287151591054,22.192346282499997,37.688352225,24.0529285725,29.6644016725
AC-BF-BL-BT-CC,0.0,0.0,0.0,0.0,0.00132,0.0,0.00132,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,28.0,0.0
AC-BF-BL-BT-CC,48.0,0.0,0.0,0.0,0.6242995529022792,0.0,0.6084109544599821,0.0,0.0,0.0,0.0,0.0314393188035167,0.0,0.0,0.0,0.0,0.0,0.0,0.7483304605298629,0.0,0.0,0.0,0.0,0.5124592558540678,0.0,0.0,25.4342714,17.7787,18.23875,15.9125
AC-BF-BL-CC,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,28.0,0.0
AC-BF-BL-CC,48.0,0.0,0.0,0.0,1.1766656636402604,0.0,0.0,0.0,0.0,0.0,0.0,0.0429877694552653,0.0,0.0,0.0,0.0,0.0,0.0,0.6756274492708971,0.0,0.0,0.0,0.0,0.6011102142041855,0.0,0.0,26.5554864,14.25215,15.07145,10.0203
AC-BF-BL-CC-FP,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.00132,0.0,0.00132,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,28.0,0.0
AC-BF-BL-CC-FP,48.0,0.0,0.0,0.0,1.2331849119973384,0.0,0.0,0.0,0.0,0.0,0.0,0.0356859525882323,0.0,0.0,0.0,0.0,0.0178683783078062,0.0,0.5969553495421263,0.0,0.0,0.0,0.0,0.6444191629531164,0.0,0.0,28.220974,15.45175,16.3151,11.23485
AC-BF-BO-BP-BU-BY-CA-CC-CG-EL-PJ,0.0,0.0,0.0006,0.0,0.0006,0.0006,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0006,0.0006,0.0006,0.0,0.0,0.0006,0.0,0.0006,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,28.0,0.0
AC-BF-BO-BP-BU-BY-CA-CC-CG-EL-PJ,48.0,0.0,0.0926714655892211,0.0,0.350530811253002,0.0651207774982686,0.0,0.0,0.076658006423369,0.0522877081853447,0.0,0.0,0.0,0.3451821738155132,0.0791369165691944,0.0139069767793782,0.0,0.0,0.5163469397310658,0.0,0.1621068600798648,0.0,0.0,0.1166941486454488,0.0,0.0,49.597239945,28.13292236,0.761981445,10.01741829
AC-BF-BO-CC-CG-DF-DL-EL-ER-FP-RI,0.0,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0006,0.0,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0,0.0,28.0,0.0
AC-BF-BO-CC-CG-DF-DL-EL-ER-FP-RI,48.0,0.0,0.0,0.0,0.248697254811394,0.0671031396542257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0518205001184963,0.0003696724988783,0.0,0.4071038008393988,0.0,0.0525877859968772,0.0048341571852817,0.0017196449158214,0.0387200476958956,0.651321645658424,0.1626539892112109,44.28665,21.5157,0.0,8.25595
AC-BF-BP-BT-BV-CC-EL-ER-FP-PC-PJ-RI,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0005499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0005499999999999,0.0,0.0005499999999999,0.0005499999999999,0.0,0.0005499999999999,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0,0.0,0.0,28.0,0.0
AC-BF-BP-BT-BV-CC-EL-ER-FP-PC-PJ-RI,48.0,0.1511918777383281,0.0054036218024363,0.0612395273465276,0.2743634716980621,0.0,0.2731303391760574,0.0,0.0,0.0,0.0,0.0,0.0,0.2579425925174591,0.0,0.0562914763780753,0.0011003450590008,0.0,0.7103752715335632,0.0,0.0,0.0190172869367021,0.007350696090265,0.1394177354543622,0.0,0.0,48.2541,7.27805,0.0,18.94965
AC-BF-BP-BT-CA-CC-CG-DF-ER-FP-PC-RI,0.0,0.0005499999999999,0.0,0.0,0.0005499999999999,0.0,0.0005499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0,0.0005499999999999,0.0,0.0005499999999999,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0005499999999999,0.0,0.0,28.0,0.0
AC-BF-BP-BT-CA-CC-CG-DF-ER-FP-PC-RI,48.0,0.1200036869577599,0.0,0.0,0.2733069129519557,0.0,0.1577923766584015,0.0,0.0,0.0,0.0,0.0,0.0,0.2034939378925829,0.1511955723224555,0.0,0.0010946464314229,0.0,0.8994260706858805,0.0,0.0934729072228453,0.0083494843661668,0.0029295109770376,0.0271382568845302,0.0,0.1767857985544853,44.7652,23.77575,0.0,13.71965
AC-BF-BP-BU-BV-CC-CG-DL-DP-EL-ER-FP-PJ,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0,28.0,0.0
AC-BF-BP-BU-BV-CC-CG-DL-DP-EL-ER-FP-PJ,48.0,0.0,0.1073923035837782,0.0411467186752285,0.4892095346128342,0.0,0.0,0.0,0.0,0.0129928492618406,0.010092643534109,0.0,0.0,0.2909660486402671,0.0,0.0092078527484606,0.0035361268790755,0.0,0.6502718202360425,0.0,0.1362946036581898,0.0341082513218814,0.0,0.1533671985394939,0.0342652580384306,0.0,24.6281482,42.20942088,30.765489805,11.079980415
AC-BF-BP-BU-BV-CC-CH-ER-FP-PC-RI,0.0,0.0006,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0006,0.0006,0.0006,0.0,0.0,0.0006,0.0006,0.0006,0.0,0.0,0.0,0.0,28.0,0.0
AC-BF-BP-BU-BV-CC-CH-ER-FP-PC-RI,48.0,0.289987590848527,0.0,0.089758202451401,0.4474629235060852,0.0,0.0,0.0,0.0,0.0415171683174986,0.0,0.0,0.0,0.3542929206947559,0.0,0.0,0.000965689498495,0.0433190851694426,1.215253352214121,0.0,0.0,0.0181384202898835,0.0074063206420918,0.1331109481507579,0.0,0.0,26.9602,27.622,18.228250000000003,20.0388
AC-BF-BP-BV-BY-CA-CC-CH-EL-ER-FP-RI,0.0,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0,0.0,0.0,0.0005499999999999,0.0,0.0,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0,0.0,0.0,28.0,0.0
AC-BF-BP-BV-BY-CA-CC-CH-EL-ER-FP-RI,48.0,0.0,0.0,0.0639868328318051,0.5029874590146546,0.0,0.0,0.0,0.1060903529731452,0.0,0.0,0.0,0.0,0.3307890570694167,0.0415308288739286,0.0749869255888655,0.0006373427203092,0.0023535788005483,0.5147524348046799,0.0,0.0,0.0068518321364,0.0034756551789726,0.0945505955597531,0.0,0.0,50.18715,14.69855,0.0,13.7785
AC-BF-BT-BV-BY-CC-EL-ER-FP-PC-RI,0.0,0.0006,0.0,0.0006,0.0006,0.0,0.0006,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0006,0.0,0.0,0.0006,0.0006,0.0006,0.0,0.0,0.0,0.0,28.0,0.0
AC-BF-BT-BV-BY-CC-EL-ER-FP-PC-RI,48.0,0.492616120331248,0.0,0.0261805231987906,0.3168812916093875,0.0,0.3061513003107373,0.0,0.0529307579818654,0.0,0.0,0.0,0.0,0.0,0.0,0.1154609585804166,0.0003069086204592,0.0,0.4349513137426651,0.0,0.0,0.0173747474714437,0.005014411076895,0.2015207791566293,0.0,0.0,44.80285000000001,7.9977,0.0,25.77595
AC-BF-BU-BV-BY-CH-DF-EL-ER-FP-PC,0.0,0.0006,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006,0.0006,0.0006,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,28.0,0.0
AC-BF-BU-BV-BY-CH-DF-EL-ER-FP-PC,16.0,0.787667417,0.0,0.041749156,0.399293213,0.0,0.0,0.0,0.166568429,0.095701912,0.0,0.0,0.0,0.0,0.0,0.000642295,0.000642295,0.091848144,0.231440195,0.0,0.0,0.223090364,0.0,0.0,0.0,0.434833521,28.76135112,35.59840008,12.28203507,30.72382223
AC-BF-BU-BV-BY-CH-DF-EL-ER-FP-PC,32.0,0.304693046,0.0,0.011196695,0.237751102,0.0,0.0,0.0,0.146748175,0.0838561,0.0,0.0,0.0,0.0,0.0,0.000238228,0.000714683,0.160327146,0.578416509,0.0,0.0,0.157706643,0.0,0.0,0.0,0.461446779,27.62634128,32.68439184,11.42920624,32.95573009
AC-BF-BU-BV-BY-CH-DF-EL-ER-FP-PC,48.0,0.32204411026736485,0.0,0.046633309815666504,0.2431107045179652,0.0,0.0,0.0,0.11478854873298784,0.05831484262885265,0.0,0.0,0.0,0.0,0.0,0.0053628883689862995,0.0012068850443204,0.3595098043876567,0.44529334307794094,0.0,0.0,0.1363488842398372,0.0,0.0,0.0,0.3523922991294737,32.850784165,25.214170162499997,5.94889713,33.3291830425
AC-BF-BV-BY-CA-CC-CH-DP-ER-FP-RI,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0006,0.0006,0.0,0.0,0.0006,0.0006,0.0006,0.0,0.0,0.0,0.0,28.0,0.0
AC-BF-BV-BY-CA-CC-CH-DP-ER-FP-RI,48.0,0.0,0.0,0.0948872723609175,0.2981036913734808,0.0,0.0,0.0,0.2197450314918917,0.0,0.0045697842264299,0.0,0.0,0.0,0.2238899897398736,0.0,0.0049304468655794,0.0627236913256493,0.6931814984089621,0.0,0.0,0.2080052247123165,0.0086011390773306,0.6726087924979103,0.0,0.0,32.4601,26.0341,20.90525,20.2846
AC-BF-BV-CC-CH-DF-DP-EL-ER-FP-PC-PJ,0.0,0.00054999999999995,0.00054999999999995,0.00054999999999995,0.00054999999999995,0.0,0.0,0.0,0.0,0.0,0.00054999999999995,0.0,0.0,0.0,0.0,0.00054999999999995,0.00054999999999995,0.00054999999999995,0.00054999999999995,0.0,0.0,0.00054999999999995,0.0,0.00054999999999995,0.0,0.00054999999999995,0.0,0.0,28.0,0.0
AC-BF-BV-CC-CH-DF-DP-EL-ER-FP-PC-PJ,16.0,0.615415124,0.023284994,0.040384912,0.482981719,0.0,0.0,0.0,0.0,0.0,0.014553121,0.0,0.0,0.0,0.0,0.003092538,0.001273398,0.17791191,0.270506145,0.0,0.0,0.264502983,0.0,0.060941196,0.0,0.401848066,22.19800872,44.67109324,21.63353527,20.11522319
AC-BF-BV-CC-CH-DF-DP-EL-ER-FP-PC-PJ,32.0,0.320120432,0.0189701,0.015544943,0.300359911,0.0,0.0,0.0,0.0,0.0,0.007640735,0.0,0.0,0.0,0.0,0.003425157,0.000790421,0.212359727,0.43394103,0.0,0.0,0.188383629,0.0,0.037149779,0.0,0.363857051,23.09581528,41.6460558,20.58756013,27.06987791
AC-BF-BV-CC-CH-DF-DP-EL-ER-FP-PC-PJ,48.0,0.179389191,0.05184184639619785,0.03319970945239965,0.39385971108533124,0.0,0.0,0.0,0.0,0.0,0.00787220868159385,0.0,0.0,0.0,0.0,0.00657550595518485,0.0024363663608306,0.1497381473788744,0.4614118268819998,0.0,0.0,0.14264136776091085,0.0,0.13222062652358205,0.0,0.29579160524376347,30.452758370000005,30.070529245,13.958299085,28.453337205
AC-BF-BV-DL-FP,0.0,0.0,0.0,0.00132,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,28.0,0.0
AC-BF-BV-DL-FP,48.0,0.0,0.0,0.1623620918915916,0.8259719571070601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040423197433208,0.0,0.5974797629082822,0.0,0.0,0.0,0.0,0.0,0.6160361178086353,0.0,21.5078486,19.892200000000003,15.03395,13.1872
AC-BF-CC-FP,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.00165,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,28.0,0.0
AC-BF-CC-FP,48.0,0.0,0.0,0.0,1.344732787088855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352657648047574,0.0,0.7501211451137892,0.0,0.0,0.0,0.0,0.7271071036445538,0.0,0.0,29.718239,12.9007,14.50695,13.03395
AC-BH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
AC-BH,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.420657173533927,0.0155520223197621,0.0,0.0,0.0,0.0,0.0,0.0,34.00846666666667,12.582166666666666,21.27763333333333,6.510366666666667
AC-BH-BL-BO-BP-BT-CC-CG-CH-DF-PC-PJ,0.0,0.00054999999999995,0.00054999999999995,0.0,0.0,0.00054999999999995,0.00054999999999995,0.0,0.0,0.0,0.0,0.00054999999999995,0.0,0.00054999999999995,0.0,0.0,0.0,0.00054999999999995,0.00054999999999995,0.00054999999999995,0.00054999999999995,0.0,0.0,0.00054999999999995,0.0,0.00054999999999995,0.0,0.0,28.0,0.0
AC-BH-BL-BO-BP-BT-CC-CG-CH-DF-PC-PJ,16.0,0.669887734,0.033146112,0.0,0.0,0.439065894,0.403517889,0.0,0.0,0.0,0.0,0.012970218,0.0,0.049959358,0.0,0.0,0.0,0.05236125,0.275256846,0.000480378,0.036748951,0.0,0.0,0.03074422,0.0,0.395351456,22.07985384,55.7077976,19.63488407,20.31873156
AC-BH-BL-BO-BP-BT-CC-CG-CH-DF-PC-PJ,32.0,0.19501642,0.016343392,0.0,0.0,0.268340827,0.261715128,0.0,0.0,0.0,0.0,0.007067413,0.0,0.024515088,0.0,0.0,0.0,0.085471523,0.852727518,0.00066257,0.027827938,0.0,0.0,0.035337064,0.0,0.433983313,24.87976008,41.31161284,17.94437063,21.61295748
AC-BH-BL-BO-BP-BT-CC-CG-CH-DF-PC-PJ,48.0,0.1518001214952189,0.00640078429604193,0.0,0.0,0.25563641746566584,0.31823077907729064,0.0,0.0,0.0,0.0,0.00680036053740045,0.0,0.07757881940272295,0.0,0.0,0.0,0.20210754294863165,0.7822331597719251,0.00102743806128635,0.0581140912021378,0.0,0.0,0.02625228787545725,0.0,0.21508346506075696,29.012044969999998,37.617183247499995,16.6174742225,22.1147695
AC-BH-BL-BO-BV-CA-CC-DP-EL-ER-FP-RI,0.0,0.0,0.0,0.0005499999999999,0.0,0.0005499999999999,0.0,0.0,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0005499999999999,0.0005499999999999,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0,0.0,0.0,28.0,0.0
AC-BH-BL-BO-BV-CA-CC-DP-EL-ER-FP-RI,48.0,0.0,0.0,0.066812274365329,0.0,0.0787426312613573,0.0,0.0,0.0,0.0,0.0105590387075643,0.0408277657687757,0.0,0.0,0.1814399186609081,0.023466637385035,0.0011485955842524,0.0,1.1349196333604057,0.0007657303895019,0.0,0.051906947819732,0.001977881519395,0.261715009107551,0.0,0.0,46.65615,14.2459,11.42455,10.34505
AC-BH-BL-BO-BV-CA-CC-EL-ER-FP-RI,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0006,0.0006,0.0006,0.0,0.0006,0.0006,0.0,0.0006,0.0006,0.0006,0.0,0.0,0.0,0.0,28.0,0.0
AC-BH-BL-BO-BV-CA-CC-EL-ER-FP-RI,48.0,0.0,0.0,0.1315568240501461,0.0,0.0945725749725484,0.0,0.0,0.0,0.0,0.0,0.0387882750405254,0.0,0.0,0.1663955859293118,0.0660805821784032,0.0009805412556006,0.0,0.5041867997433911,0.0021730941924921,0.0,0.079176110321849,0.0013320631230997,0.6566551386647935,0.0,0.0,58.164075,5.718325,1.317875,9.1406
AC-BH-BL-BO-BV-CC-ER-FP-PC-PJ-RI,0.0,0.0006,0.0006,0.0006,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0006,0.0,0.0006,0.0006,0.0006,0.0,0.0,0.0,0.0,28.0,0.0
AC-BH-BL-BO-BV-CC-ER-FP-PC-PJ-RI,48.0,0.1799752976766129,0.0997713783152331,0.0328959925593253,0.0,0.1337064847231878,0.0,0.0,0.0,0.0,0.0,0.040623142289074,0.0,0.0,0.0,0.0,0.004298444375679,0.0,1.0213142444528454,0.0014121174841387,0.0,0.2152285228402438,0.000275301442973,0.994532281209648,0.0,0.0,47.545,14.035,5.605,9.66
AC-BH-BL-BO-CA-CC-CH-ER-FP-PJ-RI,0.0,0.0,0.0006,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0006,0.0,0.0006,0.0006,0.0006,0.0006,0.0,0.0006,0.0006,0.0006,0.0,0.0,0.0,0.0,28.0,0.0
AC-BH-BL-BO-CA-CC-CH-ER-FP-PJ-RI,48.0,0.0,0.003327781594006,0.0,0.0,0.3697377630717713,0.0,0.0,0.0,0.0,0.0,0.0151860250445516,0.0,0.0,0.1603136874231745,0.0,0.0007719207707669,0.0346749768188135,1.14953674130662,0.0010423388203902,0.0,0.0141436862241615,0.0025255412845531,0.1809252780500347,0.0,0.0,42.9994,17.4473,0.0,17.819049999999997
AC-BH-BL-BO-CC-DL-EL-ER-FP-PJ-RI,0.0,0.0,0.0006,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0006,0.0006,0.0,0.0006,0.0006,0.0006,0.0006,0.0,0.0,0.0,28.0,0.0
AC-BH-BL-BO-CC-DL-EL-ER-FP-PJ-RI,48.0,0.0,0.0047625714635188,0.0,0.0,0.0789476643655906,0.0,0.0,0.0,0.0,0.0,0.0106591706587535,0.0,0.0,0.0,0.0566512709691183,0.0003139086430212,0.0,0.6742526980553671,0.0002503130321557,0.0,0.0115103300678533,0.0016356932672267,0.0150183064304868,0.9853661863495572,0.0,49.468500000000006,13.282,1.2156,5.17185
AC-BH-BL-BO-CC-EL-ER-FP-PC-PJ-RI,0.0,0.0006,0.0006,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0006,0.0006,0.0,0.0006,0.0006,0.0006,0.0,0.0,0.0,0.0,28.0,0.0
AC-BH-BL-BO-CC-EL-ER-FP-PC-PJ-RI,48.0,0.1871125166612799,0.0815998881372739,0.0,0.0,0.1266922419652244,0.0,0.0,0.0,0.0,0.0,0.0258427075380024,0.0,0.0,0.0,0.073826458378707,0.0002721770885894,0.0,0.6933455434485303,0.0018879451951171,0.0,0.2122903237903955,0.0005443541771786,0.5233186248761041,0.0,0.0,47.925,13.830000000000002,7.18,10.855
AC-BH-BL-BP-BU-BV-BY-CC-CG-CH-DL-DP-EL-FP-PJ-RI,0.0,0.0,0.0004125,0.0004125,0.0,0.0,0.0,0.0,0.0004125,0.0004125,0.0004125,0.0004125,0.0,0.0004125,0.0,0.0004125,0.0004125,0.0004125,0.0004125,0.0004125,0.0004125,0.0,0.0004125,0.0004125,0.0004125,0.0,0.0,0.0,28.0,0.0
AC-BH-BL-BP-BU-BV-BY-CC-CG-CH-DL-DP-EL-FP-PJ-RI,48.0,0.0,0.106805445400909,0.084790831450531,0.0,0.0,0.0,0.0,0.2658669609597926,0.0416828330458866,0.0094745317265304,0.0037626385023361,0.0,0.2408828337341645,0.0,0.0077716290414136,0.0047147472227081,0.0409331941200783,0.8594210532607527,0.0006662087807591,0.14100435335751,0.0,0.0008593609231326,0.1646220818376873,0.0548569796628379,0.0,28.36326568,38.9520915,26.06487547,11.696035505
